best,threshold,entropy
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
2998,2998,2998,2485
